ACTO,CONVOCATORIA,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,PRECANDIDATO,HOJA,CNT_VOTOS
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,36,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,10
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,36,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,36,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",2004,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,37,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",400,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,37,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,10
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,37,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,37,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",2004,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,38,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",7,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,38,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",72,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,38,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",400,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,38,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,38,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,38,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1956,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,38,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",2004,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,39,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",7,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,39,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",72,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,39,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,39,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,40,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",7,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,40,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",72,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,40,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",400,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,40,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,40,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,41,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",400,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,41,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,41,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,41,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",2004,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,42,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",7,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,42,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,9
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,42,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,43,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",7,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,43,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",72,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,43,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",400,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,43,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,43,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,7
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,44,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,7
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,44,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,44,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",2004,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,45,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,45,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,45,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1956,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,45,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",2004,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,46,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",400,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,46,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,8
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,46,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,8
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,46,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1956,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,46,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",2004,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,47,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",7,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,47,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",400,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,47,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,47,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,12
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,47,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1956,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,47,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",2004,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,48,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",7,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,48,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",400,4
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,48,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,48,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,7
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,48,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",1956,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,48,FAA,Departamental,"RAFFO DEGEROMINI, Maria Laura",2004,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,49,FAB,Departamental,"RAFFO DEGEROMINI, Maria Laura",7,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,49,FAB,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,49,FAB,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,49,FAB,Departamental,"RAFFO DEGEROMINI, Maria Laura",1956,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,50,FAB,Departamental,"RAFFO DEGEROMINI, Maria Laura",72,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,50,FAB,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,8
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,50,FAB,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,50,FAB,Departamental,"RAFFO DEGEROMINI, Maria Laura",1956,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,50,FAB,Departamental,"RAFFO DEGEROMINI, Maria Laura",2004,1
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,51,FAC,Departamental,"RAFFO DEGEROMINI, Maria Laura",72,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,51,FAC,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,9
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,51,FAC,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,52,FAC,Departamental,"RAFFO DEGEROMINI, Maria Laura",72,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,52,FAC,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,6
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,52,FAC,Departamental,"RAFFO DEGEROMINI, Maria Laura",1726,5
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,53,FAC,Departamental,"RAFFO DEGEROMINI, Maria Laura",7,2
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,53,FAC,Departamental,"RAFFO DEGEROMINI, Maria Laura",72,3
2024-06-30,Nacional_-_O.D.N.,Treinta y Tres,53,FAC,Departamental,"RAFFO DEGEROMINI, Maria Laura",733,5
