ACTO,PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS
2024-06-30,Nacional,Colonia,193,NHB,Departamental,2519,2
2024-06-30,Nacional,Colonia,193,NHB,Departamental,2828,1
2024-06-30,Nacional,Colonia,193,NHB,Departamental,3904,25
2024-06-30,Nacional,Colonia,193,NHB,Departamental,5904,2
2024-06-30,Nacional,Colonia,193,NHB,Departamental,6904,4
2024-06-30,Nacional,Colonia,193,NHB,Departamental,9904,4
2024-06-30,Nacional,Colonia,193,NHB,Departamental,30404,1
2024-06-30,Nacional,Colonia,194,NHB,Departamental,12,6
2024-06-30,Nacional,Colonia,194,NHB,Departamental,32,4
2024-06-30,Nacional,Colonia,194,NHB,Departamental,105,1
2024-06-30,Nacional,Colonia,194,NHB,Departamental,128,5
2024-06-30,Nacional,Colonia,194,NHB,Departamental,828,8
2024-06-30,Nacional,Colonia,194,NHB,Departamental,1919,11
2024-06-30,Nacional,Colonia,194,NHB,Departamental,2519,2
2024-06-30,Nacional,Colonia,194,NHB,Departamental,2828,1
2024-06-30,Nacional,Colonia,194,NHB,Departamental,3904,13
2024-06-30,Nacional,Colonia,194,NHB,Departamental,4904,3
2024-06-30,Nacional,Colonia,194,NHB,Departamental,6904,2
2024-06-30,Nacional,Colonia,194,NHB,Departamental,9904,4
2024-06-30,Nacional,Colonia,194,NHB,Departamental,27404,1
2024-06-30,Nacional,Colonia,194,NHB,Departamental,30404,1
2024-06-30,Nacional,Colonia,195,NHB,Departamental,12,6
2024-06-30,Nacional,Colonia,195,NHB,Departamental,32,2
2024-06-30,Nacional,Colonia,195,NHB,Departamental,128,6
2024-06-30,Nacional,Colonia,195,NHB,Departamental,503,3
2024-06-30,Nacional,Colonia,195,NHB,Departamental,828,2
2024-06-30,Nacional,Colonia,195,NHB,Departamental,1919,9
2024-06-30,Nacional,Colonia,195,NHB,Departamental,2828,1
2024-06-30,Nacional,Colonia,195,NHB,Departamental,3904,13
2024-06-30,Nacional,Colonia,195,NHB,Departamental,4904,2
2024-06-30,Nacional,Colonia,195,NHB,Departamental,5904,2
2024-06-30,Nacional,Colonia,195,NHB,Departamental,6904,3
2024-06-30,Nacional,Colonia,195,NHB,Departamental,9904,10
2024-06-30,Nacional,Colonia,195,NHB,Departamental,30404,1
2024-06-30,Nacional,Colonia,195,NHB,Departamental,33904,1
2024-06-30,Nacional,Colonia,196,NHB,Departamental,12,6
2024-06-30,Nacional,Colonia,196,NHB,Departamental,32,1
2024-06-30,Nacional,Colonia,196,NHB,Departamental,105,1
2024-06-30,Nacional,Colonia,196,NHB,Departamental,128,2
2024-06-30,Nacional,Colonia,196,NHB,Departamental,828,1
2024-06-30,Nacional,Colonia,196,NHB,Departamental,1919,9
2024-06-30,Nacional,Colonia,196,NHB,Departamental,2519,3
2024-06-30,Nacional,Colonia,196,NHB,Departamental,2828,3
2024-06-30,Nacional,Colonia,196,NHB,Departamental,2855,6
2024-06-30,Nacional,Colonia,196,NHB,Departamental,3904,17
2024-06-30,Nacional,Colonia,196,NHB,Departamental,4904,4
2024-06-30,Nacional,Colonia,196,NHB,Departamental,6904,1
2024-06-30,Nacional,Colonia,196,NHB,Departamental,9904,10
2024-06-30,Nacional,Colonia,196,NHB,Departamental,30404,1
2024-06-30,Nacional,Colonia,196,NHB,Departamental,33904,1
2024-06-30,Nacional,Colonia,197,NHB,Departamental,12,7
2024-06-30,Nacional,Colonia,197,NHB,Departamental,32,1
2024-06-30,Nacional,Colonia,197,NHB,Departamental,128,4
2024-06-30,Nacional,Colonia,197,NHB,Departamental,338,1
2024-06-30,Nacional,Colonia,197,NHB,Departamental,828,1
2024-06-30,Nacional,Colonia,197,NHB,Departamental,1919,12
2024-06-30,Nacional,Colonia,197,NHB,Departamental,1971,1
2024-06-30,Nacional,Colonia,197,NHB,Departamental,2828,2
2024-06-30,Nacional,Colonia,197,NHB,Departamental,3904,12
2024-06-30,Nacional,Colonia,197,NHB,Departamental,4904,1
2024-06-30,Nacional,Colonia,197,NHB,Departamental,6904,2
2024-06-30,Nacional,Colonia,197,NHB,Departamental,9904,3
2024-06-30,Nacional,Colonia,197,NHB,Departamental,33904,2
2024-06-30,Nacional,Colonia,198,NHB,Departamental,12,5
2024-06-30,Nacional,Colonia,198,NHB,Departamental,32,7
2024-06-30,Nacional,Colonia,198,NHB,Departamental,128,1
2024-06-30,Nacional,Colonia,198,NHB,Departamental,828,1
2024-06-30,Nacional,Colonia,198,NHB,Departamental,1919,8
2024-06-30,Nacional,Colonia,198,NHB,Departamental,2519,1
2024-06-30,Nacional,Colonia,198,NHB,Departamental,3904,11
2024-06-30,Nacional,Colonia,198,NHB,Departamental,4904,3
2024-06-30,Nacional,Colonia,198,NHB,Departamental,5904,2
2024-06-30,Nacional,Colonia,198,NHB,Departamental,6904,2
2024-06-30,Nacional,Colonia,198,NHB,Departamental,9904,3
2024-06-30,Nacional,Colonia,198,NHB,Departamental,19250,1
2024-06-30,Nacional,Colonia,198,NHB,Departamental,33904,1
2024-06-30,Nacional,Colonia,199,NHB,Departamental,12,10
2024-06-30,Nacional,Colonia,199,NHB,Departamental,32,1
2024-06-30,Nacional,Colonia,199,NHB,Departamental,128,3
2024-06-30,Nacional,Colonia,199,NHB,Departamental,828,2
2024-06-30,Nacional,Colonia,199,NHB,Departamental,1919,10
2024-06-30,Nacional,Colonia,199,NHB,Departamental,2519,1
2024-06-30,Nacional,Colonia,199,NHB,Departamental,2855,1
2024-06-30,Nacional,Colonia,199,NHB,Departamental,3904,16
2024-06-30,Nacional,Colonia,199,NHB,Departamental,4904,2
2024-06-30,Nacional,Colonia,199,NHB,Departamental,5904,1
2024-06-30,Nacional,Colonia,199,NHB,Departamental,6904,3
2024-06-30,Nacional,Colonia,199,NHB,Departamental,9904,11
2024-06-30,Nacional,Colonia,200,NHB,Departamental,12,5
2024-06-30,Nacional,Colonia,200,NHB,Departamental,32,4
2024-06-30,Nacional,Colonia,200,NHB,Departamental,128,5
2024-06-30,Nacional,Colonia,200,NHB,Departamental,503,1
2024-06-30,Nacional,Colonia,200,NHB,Departamental,828,3
2024-06-30,Nacional,Colonia,200,NHB,Departamental,1919,6
2024-06-30,Nacional,Colonia,200,NHB,Departamental,2828,1
2024-06-30,Nacional,Colonia,200,NHB,Departamental,3904,15
2024-06-30,Nacional,Colonia,200,NHB,Departamental,4904,4
2024-06-30,Nacional,Colonia,200,NHB,Departamental,5904,1
2024-06-30,Nacional,Colonia,200,NHB,Departamental,6904,3
2024-06-30,Nacional,Colonia,200,NHB,Departamental,9904,7
2024-06-30,Nacional,Colonia,200,NHB,Departamental,25404,1
2024-06-30,Nacional,Colonia,200,NHB,Departamental,33904,2
2024-06-30,Nacional,Colonia,201,NHB,Departamental,12,5
2024-06-30,Nacional,Colonia,201,NHB,Departamental,32,3
2024-06-30,Nacional,Colonia,201,NHB,Departamental,128,2
2024-06-30,Nacional,Colonia,201,NHB,Departamental,503,1
2024-06-30,Nacional,Colonia,201,NHB,Departamental,828,1
2024-06-30,Nacional,Colonia,201,NHB,Departamental,1919,14
2024-06-30,Nacional,Colonia,201,NHB,Departamental,2519,2
2024-06-30,Nacional,Colonia,201,NHB,Departamental,2828,1
2024-06-30,Nacional,Colonia,201,NHB,Departamental,2855,1
2024-06-30,Nacional,Colonia,201,NHB,Departamental,3904,13
2024-06-30,Nacional,Colonia,201,NHB,Departamental,4904,2
2024-06-30,Nacional,Colonia,201,NHB,Departamental,6904,1
2024-06-30,Nacional,Colonia,201,NHB,Departamental,9904,7
2024-06-30,Nacional,Colonia,201,NHB,Departamental,23404,2
2024-06-30,Nacional,Colonia,201,NHB,Departamental,30404,1
2024-06-30,Nacional,Colonia,202,NHB,Departamental,12,14
2024-06-30,Nacional,Colonia,202,NHB,Departamental,21,1
2024-06-30,Nacional,Colonia,202,NHB,Departamental,32,1
2024-06-30,Nacional,Colonia,202,NHB,Departamental,128,8
2024-06-30,Nacional,Colonia,202,NHB,Departamental,503,1
2024-06-30,Nacional,Colonia,202,NHB,Departamental,828,3
2024-06-30,Nacional,Colonia,202,NHB,Departamental,1919,14
2024-06-30,Nacional,Colonia,202,NHB,Departamental,2519,1
2024-06-30,Nacional,Colonia,202,NHB,Departamental,2828,1
2024-06-30,Nacional,Colonia,202,NHB,Departamental,2855,1
2024-06-30,Nacional,Colonia,202,NHB,Departamental,3904,14
2024-06-30,Nacional,Colonia,202,NHB,Departamental,4904,3
2024-06-30,Nacional,Colonia,202,NHB,Departamental,6904,4
2024-06-30,Nacional,Colonia,202,NHB,Departamental,9904,6
2024-06-30,Nacional,Colonia,202,NHB,Departamental,30404,1
2024-06-30,Nacional,Colonia,202,NHB,Departamental,33904,2
2024-06-30,Nacional,Colonia,203,NHB,Departamental,12,6
2024-06-30,Nacional,Colonia,203,NHB,Departamental,32,1
2024-06-30,Nacional,Colonia,203,NHB,Departamental,128,3
2024-06-30,Nacional,Colonia,203,NHB,Departamental,828,1
2024-06-30,Nacional,Colonia,203,NHB,Departamental,1919,9
2024-06-30,Nacional,Colonia,203,NHB,Departamental,2519,1
2024-06-30,Nacional,Colonia,203,NHB,Departamental,2828,2
2024-06-30,Nacional,Colonia,203,NHB,Departamental,3904,26
2024-06-30,Nacional,Colonia,203,NHB,Departamental,4904,3
2024-06-30,Nacional,Colonia,203,NHB,Departamental,5904,1
2024-06-30,Nacional,Colonia,203,NHB,Departamental,6904,1
2024-06-30,Nacional,Colonia,203,NHB,Departamental,9904,8
2024-06-30,Nacional,Colonia,203,NHB,Departamental,30404,2
2024-06-30,Nacional,Colonia,203,NHB,Departamental,33904,1
2024-06-30,Nacional,Colonia,204,NHB,Departamental,12,10
2024-06-30,Nacional,Colonia,204,NHB,Departamental,32,3
2024-06-30,Nacional,Colonia,204,NHB,Departamental,128,3
2024-06-30,Nacional,Colonia,204,NHB,Departamental,338,1
2024-06-30,Nacional,Colonia,204,NHB,Departamental,503,1
2024-06-30,Nacional,Colonia,204,NHB,Departamental,828,4
2024-06-30,Nacional,Colonia,204,NHB,Departamental,1919,10
2024-06-30,Nacional,Colonia,204,NHB,Departamental,2519,4
2024-06-30,Nacional,Colonia,204,NHB,Departamental,2828,1
2024-06-30,Nacional,Colonia,204,NHB,Departamental,3904,13
2024-06-30,Nacional,Colonia,204,NHB,Departamental,4904,1
2024-06-30,Nacional,Colonia,204,NHB,Departamental,5904,1
2024-06-30,Nacional,Colonia,204,NHB,Departamental,6904,2
2024-06-30,Nacional,Colonia,204,NHB,Departamental,9904,10
2024-06-30,Nacional,Colonia,204,NHB,Departamental,29404,1
2024-06-30,Nacional,Colonia,204,NHB,Departamental,33904,1
2024-06-30,Nacional,Colonia,205,NHB,Departamental,12,11
2024-06-30,Nacional,Colonia,205,NHB,Departamental,32,2
2024-06-30,Nacional,Colonia,205,NHB,Departamental,128,7
2024-06-30,Nacional,Colonia,205,NHB,Departamental,503,2
2024-06-30,Nacional,Colonia,205,NHB,Departamental,828,2
2024-06-30,Nacional,Colonia,205,NHB,Departamental,1919,14
2024-06-30,Nacional,Colonia,205,NHB,Departamental,2828,3
2024-06-30,Nacional,Colonia,205,NHB,Departamental,2855,1
2024-06-30,Nacional,Colonia,205,NHB,Departamental,3904,15
2024-06-30,Nacional,Colonia,205,NHB,Departamental,4904,3
2024-06-30,Nacional,Colonia,205,NHB,Departamental,6904,3
2024-06-30,Nacional,Colonia,205,NHB,Departamental,9904,13
2024-06-30,Nacional,Colonia,205,NHB,Departamental,26404,2
2024-06-30,Nacional,Colonia,205,NHB,Departamental,27404,1
2024-06-30,Nacional,Colonia,205,NHB,Departamental,30404,4
2024-06-30,Nacional,Colonia,206,NIA,Departamental,12,9
2024-06-30,Nacional,Colonia,206,NIA,Departamental,105,1
2024-06-30,Nacional,Colonia,206,NIA,Departamental,1919,3
2024-06-30,Nacional,Colonia,206,NIA,Departamental,3904,9
2024-06-30,Nacional,Colonia,206,NIA,Departamental,4904,4
2024-06-30,Nacional,Colonia,206,NIA,Departamental,6904,1
2024-06-30,Nacional,Colonia,206,NIA,Departamental,9904,4
2024-06-30,Nacional,Colonia,206,NIA,Departamental,23404,1
2024-06-30,Nacional,Colonia,206,NIA,Departamental,30404,1
2024-06-30,Nacional,Colonia,206,NIA,Departamental,33904,2
2024-06-30,Nacional,Colonia,207,NIA,Departamental,12,5
2024-06-30,Nacional,Colonia,207,NIA,Departamental,128,5
2024-06-30,Nacional,Colonia,207,NIA,Departamental,503,1
2024-06-30,Nacional,Colonia,207,NIA,Departamental,828,1
2024-06-30,Nacional,Colonia,207,NIA,Departamental,1919,6
2024-06-30,Nacional,Colonia,207,NIA,Departamental,3904,8
2024-06-30,Nacional,Colonia,207,NIA,Departamental,4904,1
2024-06-30,Nacional,Colonia,207,NIA,Departamental,5904,2
2024-06-30,Nacional,Colonia,207,NIA,Departamental,6904,2
2024-06-30,Nacional,Colonia,207,NIA,Departamental,26404,1
2024-06-30,Nacional,Colonia,207,NIA,Departamental,30404,3
2024-06-30,Nacional,Colonia,207,NIA,Departamental,33904,2
2024-06-30,Nacional,Colonia,208,NIB,Departamental,12,6
2024-06-30,Nacional,Colonia,208,NIB,Departamental,105,5
2024-06-30,Nacional,Colonia,208,NIB,Departamental,128,7
2024-06-30,Nacional,Colonia,208,NIB,Departamental,828,1
2024-06-30,Nacional,Colonia,208,NIB,Departamental,1919,4
2024-06-30,Nacional,Colonia,208,NIB,Departamental,2519,1
2024-06-30,Nacional,Colonia,208,NIB,Departamental,3904,26
2024-06-30,Nacional,Colonia,208,NIB,Departamental,6904,5
2024-06-30,Nacional,Colonia,208,NIB,Departamental,9904,6
2024-06-30,Nacional,Colonia,208,NIB,Departamental,33904,2
2024-06-30,Nacional,Colonia,209,NIB,Departamental,12,5
2024-06-30,Nacional,Colonia,209,NIB,Departamental,105,4
2024-06-30,Nacional,Colonia,209,NIB,Departamental,128,12
2024-06-30,Nacional,Colonia,209,NIB,Departamental,828,4
2024-06-30,Nacional,Colonia,209,NIB,Departamental,1919,1
2024-06-30,Nacional,Colonia,209,NIB,Departamental,2519,1
2024-06-30,Nacional,Colonia,209,NIB,Departamental,2828,2
2024-06-30,Nacional,Colonia,209,NIB,Departamental,3904,32
2024-06-30,Nacional,Colonia,209,NIB,Departamental,4904,2
2024-06-30,Nacional,Colonia,209,NIB,Departamental,5904,1
2024-06-30,Nacional,Colonia,209,NIB,Departamental,6904,4
2024-06-30,Nacional,Colonia,209,NIB,Departamental,9904,8
2024-06-30,Nacional,Colonia,209,NIB,Departamental,33904,4
2024-06-30,Nacional,Colonia,210,NIB,Departamental,12,4
2024-06-30,Nacional,Colonia,210,NIB,Departamental,105,6
2024-06-30,Nacional,Colonia,210,NIB,Departamental,128,14
2024-06-30,Nacional,Colonia,210,NIB,Departamental,828,8
2024-06-30,Nacional,Colonia,210,NIB,Departamental,1919,7
2024-06-30,Nacional,Colonia,210,NIB,Departamental,2828,3
2024-06-30,Nacional,Colonia,210,NIB,Departamental,3904,55
2024-06-30,Nacional,Colonia,210,NIB,Departamental,4904,3
2024-06-30,Nacional,Colonia,210,NIB,Departamental,6904,6
2024-06-30,Nacional,Colonia,210,NIB,Departamental,9904,4
2024-06-30,Nacional,Colonia,210,NIB,Departamental,29404,1
2024-06-30,Nacional,Colonia,210,NIB,Departamental,33904,2
2024-06-30,Nacional,Colonia,211,NIB,Departamental,12,3
2024-06-30,Nacional,Colonia,211,NIB,Departamental,105,5
2024-06-30,Nacional,Colonia,211,NIB,Departamental,128,12
2024-06-30,Nacional,Colonia,211,NIB,Departamental,828,9
2024-06-30,Nacional,Colonia,211,NIB,Departamental,1919,5
2024-06-30,Nacional,Colonia,211,NIB,Departamental,2519,1
2024-06-30,Nacional,Colonia,211,NIB,Departamental,2828,3
2024-06-30,Nacional,Colonia,211,NIB,Departamental,3904,48
2024-06-30,Nacional,Colonia,211,NIB,Departamental,4904,1
2024-06-30,Nacional,Colonia,211,NIB,Departamental,6904,5
2024-06-30,Nacional,Colonia,211,NIB,Departamental,9904,6
2024-06-30,Nacional,Colonia,211,NIB,Departamental,33904,2
2024-06-30,Nacional,Colonia,212,NIB,Departamental,12,1
2024-06-30,Nacional,Colonia,212,NIB,Departamental,105,4
2024-06-30,Nacional,Colonia,212,NIB,Departamental,128,16
2024-06-30,Nacional,Colonia,212,NIB,Departamental,828,6
2024-06-30,Nacional,Colonia,212,NIB,Departamental,1919,3
2024-06-30,Nacional,Colonia,212,NIB,Departamental,3904,34
2024-06-30,Nacional,Colonia,212,NIB,Departamental,4904,1
2024-06-30,Nacional,Colonia,212,NIB,Departamental,6904,4
2024-06-30,Nacional,Colonia,212,NIB,Departamental,9904,7
2024-06-30,Nacional,Colonia,212,NIB,Departamental,23404,1
2024-06-30,Nacional,Colonia,212,NIB,Departamental,33904,2
2024-06-30,Nacional,Colonia,213,NIB,Departamental,12,4
2024-06-30,Nacional,Colonia,213,NIB,Departamental,32,1
2024-06-30,Nacional,Colonia,213,NIB,Departamental,105,2
2024-06-30,Nacional,Colonia,213,NIB,Departamental,128,13
2024-06-30,Nacional,Colonia,213,NIB,Departamental,828,2
2024-06-30,Nacional,Colonia,213,NIB,Departamental,1919,6
2024-06-30,Nacional,Colonia,213,NIB,Departamental,3904,47
2024-06-30,Nacional,Colonia,213,NIB,Departamental,6904,3
2024-06-30,Nacional,Colonia,213,NIB,Departamental,9904,5
2024-06-30,Nacional,Colonia,214,NIB,Departamental,12,4
2024-06-30,Nacional,Colonia,214,NIB,Departamental,105,1
2024-06-30,Nacional,Colonia,214,NIB,Departamental,128,8
2024-06-30,Nacional,Colonia,214,NIB,Departamental,828,5
2024-06-30,Nacional,Colonia,214,NIB,Departamental,1919,3
2024-06-30,Nacional,Colonia,214,NIB,Departamental,2519,1
2024-06-30,Nacional,Colonia,214,NIB,Departamental,2828,3
2024-06-30,Nacional,Colonia,214,NIB,Departamental,3904,37
2024-06-30,Nacional,Colonia,214,NIB,Departamental,4904,1
2024-06-30,Nacional,Colonia,214,NIB,Departamental,6904,2
2024-06-30,Nacional,Colonia,214,NIB,Departamental,9904,4
2024-06-30,Nacional,Colonia,214,NIB,Departamental,26404,1
2024-06-30,Nacional,Colonia,214,NIB,Departamental,33904,1
2024-06-30,Nacional,Colonia,215,NIB,Departamental,12,4
2024-06-30,Nacional,Colonia,215,NIB,Departamental,105,5
2024-06-30,Nacional,Colonia,215,NIB,Departamental,128,8
2024-06-30,Nacional,Colonia,215,NIB,Departamental,828,1
2024-06-30,Nacional,Colonia,215,NIB,Departamental,1919,1
2024-06-30,Nacional,Colonia,215,NIB,Departamental,2519,1
2024-06-30,Nacional,Colonia,215,NIB,Departamental,3904,31
2024-06-30,Nacional,Colonia,215,NIB,Departamental,5904,2
2024-06-30,Nacional,Colonia,215,NIB,Departamental,6904,8
2024-06-30,Nacional,Colonia,215,NIB,Departamental,9904,3
2024-06-30,Nacional,Colonia,215,NIB,Departamental,30404,1
2024-06-30,Nacional,Colonia,215,NIB,Departamental,33904,1
2024-06-30,Nacional,Colonia,216,NIB,Departamental,12,4
2024-06-30,Nacional,Colonia,216,NIB,Departamental,32,1
2024-06-30,Nacional,Colonia,216,NIB,Departamental,105,7
2024-06-30,Nacional,Colonia,216,NIB,Departamental,128,5
2024-06-30,Nacional,Colonia,216,NIB,Departamental,503,3
2024-06-30,Nacional,Colonia,216,NIB,Departamental,828,10
2024-06-30,Nacional,Colonia,216,NIB,Departamental,1919,6
2024-06-30,Nacional,Colonia,216,NIB,Departamental,2828,1
2024-06-30,Nacional,Colonia,216,NIB,Departamental,3904,32
2024-06-30,Nacional,Colonia,216,NIB,Departamental,4904,1
2024-06-30,Nacional,Colonia,216,NIB,Departamental,6904,10
2024-06-30,Nacional,Colonia,216,NIB,Departamental,9904,4
2024-06-30,Nacional,Colonia,216,NIB,Departamental,33904,1
2024-06-30,Nacional,Colonia,217,NIB,Departamental,12,4
2024-06-30,Nacional,Colonia,217,NIB,Departamental,105,4
2024-06-30,Nacional,Colonia,217,NIB,Departamental,128,10
2024-06-30,Nacional,Colonia,217,NIB,Departamental,828,4
2024-06-30,Nacional,Colonia,217,NIB,Departamental,1919,1
2024-06-30,Nacional,Colonia,217,NIB,Departamental,3904,20
2024-06-30,Nacional,Colonia,217,NIB,Departamental,4904,1
2024-06-30,Nacional,Colonia,217,NIB,Departamental,5904,1
2024-06-30,Nacional,Colonia,217,NIB,Departamental,6904,9
2024-06-30,Nacional,Colonia,217,NIB,Departamental,9904,6
2024-06-30,Nacional,Colonia,217,NIB,Departamental,33904,5
2024-06-30,Nacional,Colonia,218,NIB,Departamental,12,3
2024-06-30,Nacional,Colonia,218,NIB,Departamental,105,4
2024-06-30,Nacional,Colonia,218,NIB,Departamental,128,11
2024-06-30,Nacional,Colonia,218,NIB,Departamental,503,1
2024-06-30,Nacional,Colonia,218,NIB,Departamental,828,6
2024-06-30,Nacional,Colonia,218,NIB,Departamental,1919,3
2024-06-30,Nacional,Colonia,218,NIB,Departamental,3904,25
2024-06-30,Nacional,Colonia,218,NIB,Departamental,4904,3
2024-06-30,Nacional,Colonia,218,NIB,Departamental,6904,6
2024-06-30,Nacional,Colonia,218,NIB,Departamental,9904,2
2024-06-30,Nacional,Colonia,219,NIB,Departamental,12,10
2024-06-30,Nacional,Colonia,219,NIB,Departamental,32,1
2024-06-30,Nacional,Colonia,219,NIB,Departamental,105,4
2024-06-30,Nacional,Colonia,219,NIB,Departamental,128,6
2024-06-30,Nacional,Colonia,219,NIB,Departamental,828,3
2024-06-30,Nacional,Colonia,219,NIB,Departamental,1919,2
2024-06-30,Nacional,Colonia,219,NIB,Departamental,2828,1
2024-06-30,Nacional,Colonia,219,NIB,Departamental,3904,28
2024-06-30,Nacional,Colonia,219,NIB,Departamental,4904,2
2024-06-30,Nacional,Colonia,219,NIB,Departamental,5904,1
2024-06-30,Nacional,Colonia,219,NIB,Departamental,6904,5
2024-06-30,Nacional,Colonia,219,NIB,Departamental,9904,6
2024-06-30,Nacional,Colonia,220,NIB,Departamental,12,3
2024-06-30,Nacional,Colonia,220,NIB,Departamental,105,6
2024-06-30,Nacional,Colonia,220,NIB,Departamental,128,4
2024-06-30,Nacional,Colonia,220,NIB,Departamental,828,5
2024-06-30,Nacional,Colonia,220,NIB,Departamental,1919,3
2024-06-30,Nacional,Colonia,220,NIB,Departamental,2828,2
2024-06-30,Nacional,Colonia,220,NIB,Departamental,3904,17
2024-06-30,Nacional,Colonia,220,NIB,Departamental,4904,2
2024-06-30,Nacional,Colonia,220,NIB,Departamental,5904,1
2024-06-30,Nacional,Colonia,220,NIB,Departamental,6904,2
2024-06-30,Nacional,Colonia,220,NIB,Departamental,9904,3
2024-06-30,Nacional,Colonia,220,NIB,Departamental,33904,2
2024-06-30,Nacional,Colonia,221,NIB,Departamental,12,5
2024-06-30,Nacional,Colonia,221,NIB,Departamental,32,1
2024-06-30,Nacional,Colonia,221,NIB,Departamental,105,4
2024-06-30,Nacional,Colonia,221,NIB,Departamental,128,5
2024-06-30,Nacional,Colonia,221,NIB,Departamental,503,1
2024-06-30,Nacional,Colonia,221,NIB,Departamental,828,3
2024-06-30,Nacional,Colonia,221,NIB,Departamental,1919,4
2024-06-30,Nacional,Colonia,221,NIB,Departamental,2828,1
2024-06-30,Nacional,Colonia,221,NIB,Departamental,3904,21
2024-06-30,Nacional,Colonia,221,NIB,Departamental,4904,2
2024-06-30,Nacional,Colonia,221,NIB,Departamental,6904,2
2024-06-30,Nacional,Colonia,221,NIB,Departamental,9904,2
2024-06-30,Nacional,Colonia,221,NIB,Departamental,23404,1
2024-06-30,Nacional,Colonia,222,NIB,Departamental,12,1
2024-06-30,Nacional,Colonia,222,NIB,Departamental,105,3
2024-06-30,Nacional,Colonia,222,NIB,Departamental,128,7
